full_text,label,language,cleaned_text,is_metadata_only,word_count,contains_rempang
"@tvOneNews Jangan sampai terjadi gejolak di masyarakat seperti yg ada di rempang sekarang, jangan sampai terjadi juga masalah di masyarakat seperti tahun 1998, PIKIRKAN ITU!!!",,id,"@tvOneNews Jangan sampai terjadi gejolak di masyarakat seperti yg ada di rempang sekarang, jangan sampai terjadi juga masalah di masyarakat seperti tahun 1998, PIKIRKAN ITU!!!",False,25,True
"@JulianiMadinah ada hukum rimba sdh disana, maka hrs dilawan dg siapapun yg akan mengusir warga rempang disana, lawan dan usir semua, apapun jabatannya dan bentuknya spt apa lawan dan usir‼️",,id,"@JulianiMadinah ada hukum rimba sdh disana, maka hrs dilawan dg siapapun yg akan mengusir warga rempang disana, lawan dan usir semua, apapun jabatannya dan bentuknya spt apa lawan dan usir",False,30,True
"Gw curiga aja ma @bahlillahadalia kok bsa Sebegitunya bela investor cina, luh dapat apa ? Kok bsa2nya Rkyat rempang dikorbanin 😬😬 Cc @muhammadiyah @MUIPusat @PBHMI_1947 @BEMUI_Official @Metro_TV @NasDem @PKSejahtera @DPP_PKB @atr_bpn @Puspen_TNI @kemendagri @jokowi @syahganda",,id,"Gw curiga aja ma @bahlillahadalia kok bsa Sebegitunya bela investor cina, luh dapat apa ? Kok bsa2nya Rkyat rempang dikorbanin  Cc @muhammadiyah @MUIPusat @PBHMI_1947 @BEMUI_Official @Metro_TV @NasDem @PKSejahtera @DPP_PKB @atr_bpn @Puspen_TNI @kemendagri @jokowi @syahganda",False,27,True
"Penyerobotan Tanah Warga Rempang, Nusron Wahid: Apa Bedanya BP Batam dengan VOC?  Selasa Whoosh APBN Ibu Kota Negara Fraksi PKS Siam Paragon TikTok Shop Apri Laos Amanda Manopo Jodie Hamil Denny Caknan Enzy #AniesMuhaimin2024 #TembakauDizalimi  https://t.co/MG7oO45I2K",,id,"Penyerobotan Tanah Warga Rempang, Nusron Wahid  Apa Bedanya BP Batam dengan VOC?  Selasa Whoosh APBN Ibu Kota Negara Fraksi PKS Siam Paragon TikTok Shop Apri Laos Amanda Manopo Jodie Hamil Denny Caknan Enzy #AniesMuhaimin2024 #TembakauDizalimi  https   t.co MG7oO45I2K",False,37,True
Kontribusi Pak Bahlil Kawal Investasi di wilayah Rempang telah mendapatkan banyak apresiasi sebab beliau sudah berhasil meyakinkan dan merangkul warga serta memastikan bahwa investasi tersebut akan membawa berkah ekonomi kepada mereka. Salut kepada Bapak #HIPMIRempang https://t.co/8g4dJNd23m,,id,Kontribusi Pak Bahlil Kawal Investasi di wilayah Rempang telah mendapatkan banyak apresiasi sebab beliau sudah berhasil meyakinkan dan merangkul warga serta memastikan bahwa investasi tersebut akan membawa berkah ekonomi kepada mereka. Salut kepada Bapak #HIPMIRempang https   t.co 8g4dJNd23m,False,37,True
"@GomarusBudiatn4 @tvOneNews @jokowi Ini kenyataannya: 1. Rempang=ribut macam masalah 2. KCIC=biaya membengkak, pakai APBN, Bunga naik 3. IKN=HGU 190 th. 4. BTS=Korupsi Menteri pem. Jokowi 5. Tol=Korupsi 6. Wadas=problem dg warga 7. Food estate=gagal  Masih banyak lagi nih...",,id,"@GomarusBudiatn4 @tvOneNews @jokowi Ini kenyataannya  1. Rempang ribut macam masalah 2. KCIC biaya membengkak, pakai APBN, Bunga naik 3. IKN HGU 190 th. 4. BTS Korupsi Menteri pem. Jokowi 5. Tol Korupsi 6. Wadas problem dg warga 7. Food estate gagal  Masih banyak lagi nih...",False,38,True
DENGARKAN SAUDARAKU MELAYU REMPANG! Anjing2 KOMUNIS anak2 PKI penjilat CHINA selundupan @jokowi CS itu sudah tidak bisa bersikap baik pada kalian! Kalian harus melawan mereka dengan keras juga! #SaveRempang #LAWANanjingKomunis #LAWANkedzaliman #Berjuanglah https://t.co/XMS8gbDaxl https://t.co/e2BushMfKf,,id,DENGARKAN SAUDARAKU MELAYU REMPANG! Anjing2 KOMUNIS anak2 PKI penjilat CHINA selundupan @jokowi CS itu sudah tidak bisa bersikap baik pada kalian! Kalian harus melawan mereka dengan keras juga! #SaveRempang #LAWANanjingKomunis #LAWANkedzaliman #Berjuanglah https   t.co XMS8gbDaxl https   t.co e2BushMfKf,False,36,True
Kita berkomitmen untuk terus mendukung investasi berkelanjutan! HIPMI mengucapkan terima kasih kepada Menteri Bahlil yang telah memantau proyek Rempang Eco Park dengan tekun.    Bahlil Kawal Investasi #HIPMIRempang https://t.co/RiAyXEoFpD,,id,Kita berkomitmen untuk terus mendukung investasi berkelanjutan! HIPMI mengucapkan terima kasih kepada Menteri Bahlil yang telah memantau proyek Rempang Eco Park dengan tekun.    Bahlil Kawal Investasi #HIPMIRempang https   t.co RiAyXEoFpD,False,29,True
"@Resty_J_Cayah @Miduk17 Buldozer mana buldozer. Penderitaan ribuan warga Rempang lbih parah, dri pda sakitnya opung.. Do'a-do'a orang yg terzolimi tembut langsung ke ars.. selamat menikmati keserakahan opung👏👏👏👏",,id,"@Resty_J_Cayah @Miduk17 Buldozer mana buldozer. Penderitaan ribuan warga Rempang lbih parah, dri pda sakitnya opung.. Do a-do a orang yg terzolimi tembut langsung ke ars.. selamat menikmati keserakahan opung",False,26,True
"terima kasih kami ucapkan kpd bapak Kabaintelkam Polri yang telah mberikan bantuan sembako kpd kami, warga relokasi Rempang Batam... nyokap Dedi, istri Bapak Dedi Yunhar... Hamas Gaza Hujan https://t.co/Q5DDRIoShZ https://t.co/UH8hs3fOrn",,id,"terima kasih kami ucapkan kpd bapak Kabaintelkam Polri yang telah mberikan bantuan sembako kpd kami, warga relokasi Rempang Batam... nyokap Dedi, istri Bapak Dedi Yunhar... Hamas Gaza Hujan https   t.co Q5DDRIoShZ https   t.co UH8hs3fOrn",False,32,True
"Wajib bgt di apresiasi kinerja pak pak Bahlil, semoga Terealisasi ya pak untuk Investasi pembangunan Eco Park di Rempang segera selesai Agar perekonomian disana makin stabil #HIPMIRempang https://t.co/FFKOVfTf6c",,id,"Wajib bgt di apresiasi kinerja pak pak Bahlil, semoga Terealisasi ya pak untuk Investasi pembangunan Eco Park di Rempang segera selesai Agar perekonomian disana makin stabil #HIPMIRempang https   t.co FFKOVfTf6c",False,29,True
putri ariani kades keras kdrt lesti x please petualangan sherina 2 angel eyes kepsek megumi perokok fisip ui bocah ice cold es krimnya taka gaji rempang niki ciuman pagi-pagi irene dante kiko cctv cilacap cpns gojo mba nana ✨Gamis Polos 🔗https://t.co/wCUuioSahm https://t.co/v2WA3LVFIz,,id,putri ariani kades keras kdrt lesti x please petualangan sherina 2 angel eyes kepsek megumi perokok fisip ui bocah ice cold es krimnya taka gaji rempang niki ciuman pagi-pagi irene dante kiko cctv cilacap cpns gojo mba nana Gamis Polos https   t.co wCUuioSahm https   t.co v2WA3LVFIz,False,41,True
"@Heraloebss @KejaksaanRI Andai saja sering kita menyaksikan peristiwa2 spt ini, tentang pedulinya pejabat2 publik, elite2 kita terhadap derita rakyatnya, dr pada yg akhir2 ini kita lihat mereka2 itu ribet dg kekuasaanya atau malah joget2 saat Rempang, Kalteng dll bergejolak, betapa damainya republik ini",,id,"@Heraloebss @KejaksaanRI Andai saja sering kita menyaksikan peristiwa2 spt ini, tentang pedulinya pejabat2 publik, elite2 kita terhadap derita rakyatnya, dr pada yg akhir2 ini kita lihat mereka2 itu ribet dg kekuasaanya atau malah joget2 saat Rempang, Kalteng dll bergejolak, betapa damainya republik ini",False,43,True
"Tragedi Rempang- Pemerintah yang taat pada Pancasila dan UUD 1945, selalu memiliki pilihan keadilan sosial dan kemanusiaan dalam setiap investasi. Itulah bedanya negara Pancasila dengan VOC ! https://t.co/1MJ23g3rue",,id,"Tragedi Rempang- Pemerintah yang taat pada Pancasila dan UUD 1945, selalu memiliki pilihan keadilan sosial dan kemanusiaan dalam setiap investasi. Itulah bedanya negara Pancasila dengan VOC ! https   t.co 1MJ23g3rue",False,27,True
"@hc_poirot Klu target waktu yg ditetapkan pemerintah, dlm hal ini menteri ybs utk mengosongkan p.rempang sdh lewat waktu, artinya gagal yg ditandai warga set4 msh bertahan, maaf sebaiknya menteri ybs &amp  pejabat set4 mundur. Empatilah dgn aparat yg sdh berhari2 pasang badan vs warga set4.",,id,"@hc_poirot Klu target waktu yg ditetapkan pemerintah, dlm hal ini menteri ybs utk mengosongkan p.rempang sdh lewat waktu, artinya gagal yg ditandai warga set4 msh bertahan, maaf sebaiknya menteri ybs  amp  pejabat set4 mundur. Empatilah dgn aparat yg sdh berhari2 pasang badan vs warga set4.",False,43,True
"Hipmi telah  memberikan perhatian besar terhadap investasi Rempang Eco City yang terus dikawal oleh Menteri Investasi Bahlil Lahadalia sejak awal hingga saat ini dan siap membantu menyukseskan investasi ini, semoga bisa berjalan lancar &amp  bermanfaat utk semua pihak. #HIPMIRempang https://t.co/kdKSVrlNKG",,id,"Hipmi telah  memberikan perhatian besar terhadap investasi Rempang Eco City yang terus dikawal oleh Menteri Investasi Bahlil Lahadalia sejak awal hingga saat ini dan siap membantu menyukseskan investasi ini, semoga bisa berjalan lancar  amp  bermanfaat utk semua pihak. #HIPMIRempang https   t.co kdKSVrlNKG",False,41,True
Buku Librari Ori - Haji Murad https://t.co/7qZDsgk7CV WR 1 Batik Air Kapolsek #AniesMuhaimin2024 Rempang Jenglot Al Kahfi #HongKongOpen2023 Putri KW Kamis Narnia https://t.co/yux2jplACR https://t.co/NDL0Rh7Vvs,,id,Buku Librari Ori - Haji Murad https   t.co 7qZDsgk7CV WR 1 Batik Air Kapolsek #AniesMuhaimin2024 Rempang Jenglot Al Kahfi #HongKongOpen2023 Putri KW Kamis Narnia https   t.co yux2jplACR https   t.co NDL0Rh7Vvs,False,25,True
@jokowi Elo mau jual apa lagi ke China jok ❓❓ Juli lalu elo ke China jualin Pulau Rempang ke perusahaan China disana yg bikin susah Rakyat di Rempang 🤬🤬 https://t.co/hqJJkYiKkq,,id,@jokowi Elo mau jual apa lagi ke China jok  Juli lalu elo ke China jualin Pulau Rempang ke perusahaan China disana yg bikin susah Rakyat di Rempang    https   t.co hqJJkYiKkq,False,29,True
BIADAB! Bahlil Tolak Bebaskan Warga Rempang  Rahmat Erwin Abdullah Whoosh Amanda Manopo jodie hamil Gen Z Pernah WO Laos pks tolak revisi uu ikn menuju masa depan #AniesMuhaimin2024 #PemimpinCerdas https://t.co/Xvxc2U8k4I,,id,BIADAB! Bahlil Tolak Bebaskan Warga Rempang  Rahmat Erwin Abdullah Whoosh Amanda Manopo jodie hamil Gen Z Pernah WO Laos pks tolak revisi uu ikn menuju masa depan #AniesMuhaimin2024 #PemimpinCerdas https   t.co Xvxc2U8k4I,False,30,True
"Ramah ke investor, kejam ke rakyat. Yang sudah mulai muncul di Wadas, Rempang, Seruyan. Dan pasti akan mulai bermunculan kasus2 yang sama. Sementara kontribusi dari investor ke republik ini apa ...  Kerusakan ekosistem jelas.",,id,"Ramah ke investor, kejam ke rakyat. Yang sudah mulai muncul di Wadas, Rempang, Seruyan. Dan pasti akan mulai bermunculan kasus2 yang sama. Sementara kontribusi dari investor ke republik ini apa ...  Kerusakan ekosistem jelas.",False,33,True
"Mereka mempertahankan hak. Justru yg mau menggusur mereka itu negara preman  Bahlil Tolak Bebaskan Warga Rempang: Kalau Dibiarkan, Negara Kita Jadi Negara Preman https://t.co/mIFP3HNPNC",,id,"Mereka mempertahankan hak. Justru yg mau menggusur mereka itu negara preman  Bahlil Tolak Bebaskan Warga Rempang  Kalau Dibiarkan, Negara Kita Jadi Negara Preman https   t.co mIFP3HNPNC",False,25,True
Bahlil Kawal Investasi di Rempang Eco City mulai dari ide awal hingga pelaksanaannya diyakini merupakan hal yang positif dan diharapkan dapat berjalan sesuai dengan yang diinginkan #HIPMIRempang https://t.co/tnGvVgWdMn,,id,Bahlil Kawal Investasi di Rempang Eco City mulai dari ide awal hingga pelaksanaannya diyakini merupakan hal yang positif dan diharapkan dapat berjalan sesuai dengan yang diinginkan #HIPMIRempang https   t.co tnGvVgWdMn,False,29,True
"terima kasih kami ucapkan kepda bapak Kabaintelkam Polri yang telah ngasih bantuan sembako kepda kami, warga relokasi Rempang Batam... ibu Dedi, istri Bapak Dedi Yunhar... Hamas Gaza Hujan https://t.co/bg4YKWKk3p https://t.co/FETFvz0Gaa",,id,"terima kasih kami ucapkan kepda bapak Kabaintelkam Polri yang telah ngasih bantuan sembako kepda kami, warga relokasi Rempang Batam... ibu Dedi, istri Bapak Dedi Yunhar... Hamas Gaza Hujan https   t.co bg4YKWKk3p https   t.co FETFvz0Gaa",False,32,True
"Proses pembangunan proyek Rempang Eco City ini tetap memikirkan perekonomian warga Rempang, dalam hal ini Bahlil Kawal Investasi dengan menyiapkan UKM Center untuk meningkatkan ketrampilan masyarakat #HIPMIRempang https://t.co/Pzlbsc46Vh",,id,"Proses pembangunan proyek Rempang Eco City ini tetap memikirkan perekonomian warga Rempang, dalam hal ini Bahlil Kawal Investasi dengan menyiapkan UKM Center untuk meningkatkan ketrampilan masyarakat #HIPMIRempang https   t.co Pzlbsc46Vh",False,29,True
"@Tengkode1 @Ratat4x @deddysitorus @elisa_jkt @NasDem Ini bkn lg ngomongin tanggung jawab siapa, tp lg ngomongin pak mahfud ngapain dan berada di pihak siapa, di rempang itu jls pelanggaran ham, tp statement pak mahfud malah dukung aksi yg dilakukan aparat",,id,"@Tengkode1 @Ratat4x @deddysitorus @elisa_jkt @NasDem Ini bkn lg ngomongin tanggung jawab siapa, tp lg ngomongin pak mahfud ngapain dan berada di pihak siapa, di rempang itu jls pelanggaran ham, tp statement pak mahfud malah dukung aksi yg dilakukan aparat",False,38,True
"Berharap ada akibat dari kasus rempang, dan akibat itu semoga sumatra merdeka spy lbh terhormat fan bermartabat krn skg sdh di acak2 olh penjahat yg jd penguasa",,id,"Berharap ada akibat dari kasus rempang, dan akibat itu semoga sumatra merdeka spy lbh terhormat fan bermartabat krn skg sdh di acak2 olh penjahat yg jd penguasa",False,27,True
"@AgusYudhoyono Pejajahan berkedok Investasi juga ada tum. Rempang, Seruyan dan lainnya giman ni Tum.. klo yang jauh kita hanya mampu memberikan do'a dan dukungan. tapi di negara Indonesia dgn status oposisi saat ini apakah gak minat bersuara? seruyan baru makan korban kmarin mw tunggu dmn lg.?",,id,"@AgusYudhoyono Pejajahan berkedok Investasi juga ada tum. Rempang, Seruyan dan lainnya giman ni Tum.. klo yang jauh kita hanya mampu memberikan do a dan dukungan. tapi di negara Indonesia dgn status oposisi saat ini apakah gak minat bersuara? seruyan baru makan korban kmarin mw tunggu dmn lg.?",False,46,True
#HIPMIRempang mengapresiasi Menteri Bahlil yang telah beberapa kali turun secara langsung ke Pulau Rempang untuk melakukan pendekatan secara humanis ke warga untuk secara sukarela bergeser ke lokasi baru. Bahlil Kawal Investasi @Batamne https://t.co/27eamu5Et1,,id,#HIPMIRempang mengapresiasi Menteri Bahlil yang telah beberapa kali turun secara langsung ke Pulau Rempang untuk melakukan pendekatan secara humanis ke warga untuk secara sukarela bergeser ke lokasi baru. Bahlil Kawal Investasi @Batamne https   t.co 27eamu5Et1,False,34,True
"@tvOneNews Ayolah pak @ListyoSigitP, pemerintah sdh mengaku salah. Kesalahan pemerintah ini yg membuat rakyat Rempang marah karena tdk ada dasar @DivHumas_Polri utk bertindak represif. Pihak @bp_batam tdk punya HPL, tdk ada AMDAL &amp  investornya ga jelas &amp  punya rekam jejak yg kurang baik...",,id,"@tvOneNews Ayolah pak @ListyoSigitP, pemerintah sdh mengaku salah. Kesalahan pemerintah ini yg membuat rakyat Rempang marah karena tdk ada dasar @DivHumas_Polri utk bertindak represif. Pihak @bp_batam tdk punya HPL, tdk ada AMDAL  amp  investornya ga jelas  amp  punya rekam jejak yg kurang baik...",False,41,True
"@RagilSemar @bkpm pak Bahlil, bukankah anda sdh akui pemerintah melakukan kesalahan/kekeliruan menangani Rempang. Jd dasar u/menahan mrk jg otomatis gugur, Krn mrk mempertahankan hak mrk &amp  pemerintah sdh salah menangani.  Trus knp hrs terus menahan mrk ??",,id,"@RagilSemar @bkpm pak Bahlil, bukankah anda sdh akui pemerintah melakukan kesalahan kekeliruan menangani Rempang. Jd dasar u menahan mrk jg otomatis gugur, Krn mrk mempertahankan hak mrk  amp  pemerintah sdh salah menangani.  Trus knp hrs terus menahan mrk ??",False,37,True
"@dee_jacobus @Bro_Lucky86 @MardaniAliSera klo ge jawab gak ada agresi disana, tapi faktanya ada. Bong got 🐸🔨👊 gw mau tanya, apa tujuan anjing polisi dan teeni keparat ada di Rempang, jumlahnya ribuan lagi, jawab bong got 🐸🔨👊",,id,"@dee_jacobus @Bro_Lucky86 @MardaniAliSera klo ge jawab gak ada agresi disana, tapi faktanya ada. Bong got  gw mau tanya, apa tujuan anjing polisi dan teeni keparat ada di Rempang, jumlahnya ribuan lagi, jawab bong got",False,32,True
@tvOneNews Org yg membela tanah leluhur nya d sebut preman. Jika sprt itu...maka wajarlah jika rakyat rempang menyebut pemerintah saat ni sbgai penjajah dgn dalih investasi. Belanda jg gitu dulunya.,,id,@tvOneNews Org yg membela tanah leluhur nya d sebut preman. Jika sprt itu...maka wajarlah jika rakyat rempang menyebut pemerintah saat ni sbgai penjajah dgn dalih investasi. Belanda jg gitu dulunya.,False,30,True
"Aliansi Mahasiswa Kota Batam dn Warga Rempang-Galang bersatu  Menolak keras adanya Relokasi.  Jd kl ada Video atau berita² kl warga stuju utk direlokasi itu HOAX, Bohong.  #MahasiswaMelayuMelawan https://t.co/gFXc2Ekczj",,id,"Aliansi Mahasiswa Kota Batam dn Warga Rempang-Galang bersatu  Menolak keras adanya Relokasi.  Jd kl ada Video atau berita² kl warga stuju utk direlokasi itu HOAX, Bohong.  #MahasiswaMelayuMelawan https   t.co gFXc2Ekczj",False,28,True
"Bagaimana wadas purworejo mempertahankan haknya,  Sekarang Rempang,  Sementara berbondong bondong TKA China masuk Indonesia , bahkan diduga berseragam sesuatu ??  Ada apa dengan Negeri kita hari ini ??  Waspadalah terhadap  Neo PKI  dan  TKA China ?",,id,"Bagaimana wadas purworejo mempertahankan haknya,  Sekarang Rempang,  Sementara berbondong bondong TKA China masuk Indonesia , bahkan diduga berseragam sesuatu ??  Ada apa dengan Negeri kita hari ini ??  Waspadalah terhadap  Neo PKI  dan  TKA China ?",False,32,True
"Masyarakat #rempang yang telah menempatkan lokasi baru, lokasi masyarakat Rempang digeser ke lokasi baru yang disediakan oleh BP Batam.  Semua yang telah  dijanjikan oleh pemerintah, telah diterima oleh masyarakat Rempang Batam   Situasi keamanan di Rempang kondusif https://t.co/vPO9XZ5TEh",,id,"Masyarakat #rempang yang telah menempatkan lokasi baru, lokasi masyarakat Rempang digeser ke lokasi baru yang disediakan oleh BP Batam.  Semua yang telah  dijanjikan oleh pemerintah, telah diterima oleh masyarakat Rempang Batam   Situasi keamanan di Rempang kondusif https   t.co vPO9XZ5TEh",False,38,True
"@creepylogy_ Masalahnya atmosfer lingkungannya yg gak baik. Polisi baik pun jika atasan nyuruh mereka melawan warga seperti penonton kanjuruhan, warga wadas dan warga rempang otomatis mereka perlahan² ikut menjadi penjahat.",,id,"@creepylogy_ Masalahnya atmosfer lingkungannya yg gak baik. Polisi baik pun jika atasan nyuruh mereka melawan warga seperti penonton kanjuruhan, warga wadas dan warga rempang otomatis mereka perlahan² ikut menjadi penjahat.",False,29,True
"@akbarfaizal68 @jokowi STOPPPPP....cukup 10 tahun Indonesia dipimpin sama presiden ini, korupsi makin gila',politik transaksional,saling Sandra,pecah belah,penegakan hukum GK adil tumpul Kpda yg pro/kawan,tajam Kpda yg kontra/lawan.TKAcina makin merajalela,merampas tanah rakyat Rempang dgn paksa",,id,"@akbarfaizal68 @jokowi STOPPPPP....cukup 10 tahun Indonesia dipimpin sama presiden ini, korupsi makin gila ,politik transaksional,saling Sandra,pecah belah,penegakan hukum GK adil tumpul Kpda yg pro kawan,tajam Kpda yg kontra lawan.TKAcina makin merajalela,merampas tanah rakyat Rempang dgn paksa",False,41,True
"Bentrokan di pulau Rempang makan korban, Demokrat : Pemerintah jangan aniaya rakyat.  Pemerintah jangan menggunakan aparat keamanan unutk menganiaya rakyat dengan mengatasnamakan Proyek Strategis Nasional (PSN)"". . #demokrat #ahy #ahypemipinperubahan #jatim #demokratjatim https://t.co/4XUcLwJJsp""",,id,"Bentrokan di pulau Rempang makan korban, Demokrat   Pemerintah jangan aniaya rakyat.  Pemerintah jangan menggunakan aparat keamanan unutk menganiaya rakyat dengan mengatasnamakan Proyek Strategis Nasional  PSN  . . #demokrat #ahy #ahypemipinperubahan #jatim #demokratjatim https   t.co 4XUcLwJJsp",False,32,True
@NinzExe07 yg ngotot pulau rempang hrs di kosongkan utk pabrik kaca itu!! itu dia!! penjahatnya!!! dialah sumber malh di rempang!! krn dia punya keoentingan pribadi dan golonganya disana!!! penghianat bangsat sebenarnya mereka‼️,,id,@NinzExe07 yg ngotot pulau rempang hrs di kosongkan utk pabrik kaca itu!! itu dia!! penjahatnya!!! dialah sumber malh di rempang!! krn dia punya keoentingan pribadi dan golonganya disana!!! penghianat bangsat sebenarnya mereka,False,32,True
"Dalam upaya mendukung investasi Rempang, Hipmi siap berkolaborasi dengan pemerintah untuk meningkatkan keterampilan warga Rempang lewat pelatihan. Hal ini ditegaskan oleh Ketua Bidang Maritim, Kelautan, dan Perikanan BPP Hipmi Fathul Nugroho. Bahlil Kawal Investasi #HIPMIRempang",,id,"Dalam upaya mendukung investasi Rempang, Hipmi siap berkolaborasi dengan pemerintah untuk meningkatkan keterampilan warga Rempang lewat pelatihan. Hal ini ditegaskan oleh Ketua Bidang Maritim, Kelautan, dan Perikanan BPP Hipmi Fathul Nugroho. Bahlil Kawal Investasi #HIPMIRempang",False,35,True
"Anak ini belum tahu apa2. Tdk ada campur tangan asing. Justru Thailand &amp  Malaysia mau bangun Terusan antara laut Andaman &amp  Teluk Siam di Provinsi Hatyai &amp  Patani , Selat Melaka Mati. Singapura siap2 jd  Financial Centre spt Swiss. Bilang saja Anda tdk sanggup urus  Rempang. https://t.co/710naK4ydu",,id,"Anak ini belum tahu apa2. Tdk ada campur tangan asing. Justru Thailand  amp  Malaysia mau bangun Terusan antara laut Andaman  amp  Teluk Siam di Provinsi Hatyai  amp  Patani , Selat Melaka Mati. Singapura siap2 jd  Financial Centre spt Swiss. Bilang saja Anda tdk sanggup urus  Rempang. https   t.co 710naK4ydu",False,47,True
@Subur0204 Semoga malaikat datang dg bawa buldozer spt yg dia mau lakukan kpd warga Rempang yg menolak penggusuran. Pesan ke malaikat : pelan2 aja biar spt Ariel Sharon...🤣🤭,,id,@Subur0204 Semoga malaikat datang dg bawa buldozer spt yg dia mau lakukan kpd warga Rempang yg menolak penggusuran. Pesan ke malaikat   pelan2 aja biar spt Ariel Sharon...,False,27,True
"DPR menaruh optimisme, kepercayaan besar kepada Menteri Bahlil dalam upaya rempang aman dan sekaligus memberi masukan dan dukungan penting kepada Menteri Bahlil terkait investasi di Rempang. Selain itu, apa yang dilakukan Bahlil pun layak jadi percontohan ke depan. #DukungBahlil https://t.co/l76mGotZdX",,id,"DPR menaruh optimisme, kepercayaan besar kepada Menteri Bahlil dalam upaya rempang aman dan sekaligus memberi masukan dan dukungan penting kepada Menteri Bahlil terkait investasi di Rempang. Selain itu, apa yang dilakukan Bahlil pun layak jadi percontohan ke depan. #DukungBahlil https   t.co l76mGotZdX",False,41,True
@IND0_Update @MataNajwa @Metro_TV @tvOneNews HIPMI bangga melihat perhatian Menteri Investasi Bahlil Lahadalia terhadap proyek Rempang Eco City. Keterlibatan aktifnya dalam pengawasan proyek ini menunjukkan komitmen pemerintah dalam mendukung investasi berkelanjutan. #HIPMIRempang Bahlil Kawal Investasi,,id,@IND0_Update @MataNajwa @Metro_TV @tvOneNews HIPMI bangga melihat perhatian Menteri Investasi Bahlil Lahadalia terhadap proyek Rempang Eco City. Keterlibatan aktifnya dalam pengawasan proyek ini menunjukkan komitmen pemerintah dalam mendukung investasi berkelanjutan. #HIPMIRempang Bahlil Kawal Investasi,False,32,True
"HIPMI melihat masa depan cerah dalam investasi Rempang. Proyek ini tidak hanya membawa kemajuan ekonomi, tetapi juga meningkatkan kesejahteraan masyarakat sekitar. Bersama, kita menjadikan visi ini menjadi kenyataan. #HIPMIRempang Bahlil Kawal Investasi https://t.co/1XlQcyto2R",,id,"HIPMI melihat masa depan cerah dalam investasi Rempang. Proyek ini tidak hanya membawa kemajuan ekonomi, tetapi juga meningkatkan kesejahteraan masyarakat sekitar. Bersama, kita menjadikan visi ini menjadi kenyataan. #HIPMIRempang Bahlil Kawal Investasi https   t.co 1XlQcyto2R",False,34,True
"Berpihak pada tamu negara. Bukan pd tuan rumah. Sedihnya, mrk tega mengusir ibu kandung mrk yakni rakyat demi sebuah clandestine project di depan pintu Selat Malaka (P Rempang) demi membela perusahaan kaca yg gak jelas kontribusinya jika dibandingkan dgn pengorbanan penddk asli..",,id,"Berpihak pada tamu negara. Bukan pd tuan rumah. Sedihnya, mrk tega mengusir ibu kandung mrk yakni rakyat demi sebuah clandestine project di depan pintu Selat Malaka  P Rempang  demi membela perusahaan kaca yg gak jelas kontribusinya jika dibandingkan dgn pengorbanan penddk asli..",False,41,True
"Tetep berisik.. klo berenti berisik, mrk pikir kita tidur.  Dg berisik mrk takut mo macem' thd kehidupan bernegara. Contoh masalah Rempang kendor. MK nolak gugatan usia ca(wa)pres",,id,"Tetep berisik.. klo berenti berisik, mrk pikir kita tidur.  Dg berisik mrk takut mo macem  thd kehidupan bernegara. Contoh masalah Rempang kendor. MK nolak gugatan usia ca wa pres",False,29,True
"relokasi pengembangan Rempang Eco City akan diberikan rumah tipe 45 senilai Rp120 juta. Namun, jika warga memiliki rumah yang nilainya lebih besar atas penilaian dari Kantor Jasa Penilai Publik (KJPP), maka akan diberikan tambahan sesuai dengan selisih nilai rumah",,id,"relokasi pengembangan Rempang Eco City akan diberikan rumah tipe 45 senilai Rp120 juta. Namun, jika warga memiliki rumah yang nilainya lebih besar atas penilaian dari Kantor Jasa Penilai Publik  KJPP , maka akan diberikan tambahan sesuai dengan selisih nilai rumah",False,39,True
Buku Librari Ori - Haji Murad https://t.co/UicgNbHewX WR 1 Batik Air Kapolsek #AniesMuhaimin2024 Rempang Jenglot Al Kahfi #HongKongOpen2023 Putri KW Kamis Narnia https://t.co/7g5VS6jCtu https://t.co/bJMZ40lrry https://t.co/zRbGQkjjuS,,id,Buku Librari Ori - Haji Murad https   t.co UicgNbHewX WR 1 Batik Air Kapolsek #AniesMuhaimin2024 Rempang Jenglot Al Kahfi #HongKongOpen2023 Putri KW Kamis Narnia https   t.co 7g5VS6jCtu https   t.co bJMZ40lrry https   t.co zRbGQkjjuS,False,27,True
Para preman yang diduga mengintimidasi warga (7-8 okt 23) di #Rempang diduga suruhan dari oknum BP Batam.   Karena PT MEG belum melakukan aktivitas/kegiatan apapun di #rempang guys   https://t.co/bxWECTA9Hr,,id,Para preman yang diduga mengintimidasi warga  7-8 okt 23  di #Rempang diduga suruhan dari oknum BP Batam.   Karena PT MEG belum melakukan aktivitas kegiatan apapun di #rempang guys   https   t.co bxWECTA9Hr,False,29,True
"@OposisiCerdas Pak Presiden @jokowi , dari hasil audit NCW proyek pulau Rempang penuh aroma bangsat dan bajingan.  Sudah begini telak kenapa pak Bahlil masih ngotot mau menggusur warga? Ada apa?",,id,"@OposisiCerdas Pak Presiden @jokowi , dari hasil audit NCW proyek pulau Rempang penuh aroma bangsat dan bajingan.  Sudah begini telak kenapa pak Bahlil masih ngotot mau menggusur warga? Ada apa?",False,29,True
